user_id,variant,sessions_14d,retained_30d,revenue_30d,platform
u008160,treatment,7,0,26.38,web
u008161,treatment,9,0,21.33,ios
u008162,treatment,10,1,33.94,web
u008163,treatment,10,0,47.46,android
u008164,treatment,3,1,18.47,android
u008165,treatment,9,0,52.84,web
u008166,treatment,8,0,66.23,ios
u008167,treatment,11,1,148.5,web
u008168,treatment,9,1,24.98,android
u008169,treatment,11,0,83.28,web
u008170,treatment,9,0,33.9,ios
u008171,treatment,8,1,31.61,ios
u008172,treatment,8,0,33.02,ios
u008173,treatment,5,1,40.22,ios
u008174,treatment,5,1,25.04,android
u008175,treatment,7,1,53.93,ios
u008176,treatment,9,1,28.82,android
u008177,treatment,2,0,11.44,android
u008178,treatment,6,0,20.9,android
u008179,treatment,10,1,57.81,android
u008180,treatment,8,1,45.13,android
u008181,treatment,11,0,30.96,ios
u008182,treatment,11,1,63.27,ios
u008183,treatment,6,1,22.46,ios
u008184,treatment,10,0,74.67,android
u008185,treatment,14,1,35.73,ios
u008186,treatment,9,1,57.5,ios
u008187,treatment,9,1,46.76,ios
u008188,treatment,9,1,98.2,ios
u008189,treatment,8,0,32.49,android
u008190,treatment,10,0,55.1,web
u008191,treatment,11,1,66.61,android
u008192,treatment,18,1,99.89,android
u008193,treatment,7,1,49.29,ios
u008194,treatment,13,0,30.69,ios
u008195,treatment,8,1,35.47,ios
u008196,treatment,10,0,45.63,android
u008197,treatment,9,0,33.27,android
u008198,treatment,12,1,63.81,android
u008199,treatment,7,1,37.34,android
u008200,treatment,10,1,38.79,android
u008201,treatment,9,1,27.97,ios
u008202,treatment,5,0,36.26,web
u008203,treatment,5,1,17.49,ios
u008204,treatment,8,1,26.26,android
u008205,treatment,5,0,30.32,ios
u008206,treatment,8,0,27.62,android
u008207,treatment,8,1,37.58,ios
u008208,treatment,9,1,88.23,web
u008209,treatment,10,1,26.8,web
u008210,treatment,7,0,53.08,web
u008211,treatment,6,0,28.01,web
u008212,treatment,15,1,84.63,ios
u008213,treatment,7,0,24.19,web
u008214,treatment,10,0,54.19,ios
u008215,treatment,11,1,29.25,android
u008216,treatment,8,1,58.09,web
u008217,treatment,9,1,59.67,web
u008218,treatment,4,1,18.52,ios
u008219,treatment,4,1,35.89,ios
u008220,treatment,6,0,22.18,ios
u008221,treatment,4,0,12.78,ios
u008222,treatment,6,1,26.1,android
u008223,treatment,9,1,31.03,android
u008224,treatment,13,0,43.14,web
u008225,treatment,10,0,47.01,web
u008226,treatment,7,1,22.73,web
u008227,treatment,9,1,38.11,ios
u008228,treatment,10,0,75.87,android
u008229,treatment,11,0,50.22,ios
u008230,treatment,6,1,32.71,android
u008231,treatment,14,1,46.1,android
u008232,treatment,12,1,181.44,ios
u008233,treatment,9,1,60.44,web
u008234,treatment,7,1,41.56,android
u008235,treatment,7,0,25.9,android
u008236,treatment,8,0,18.21,android
u008237,treatment,7,0,21.8,ios
u008238,treatment,9,1,42.76,web
u008239,treatment,10,0,39.12,ios
u008240,treatment,6,0,17.11,web
u008241,treatment,7,1,12.92,web
u008242,treatment,11,0,100.7,ios
u008243,treatment,9,1,26.26,ios
u008244,treatment,14,1,43.31,ios
u008245,treatment,7,0,26.72,android
u008246,treatment,8,0,40.4,android
u008247,treatment,9,0,60.04,web
u008248,treatment,8,0,47.06,android
u008249,treatment,6,0,21.11,ios
u008250,treatment,6,1,8.6,web
u008251,treatment,7,1,56.03,ios
u008252,treatment,9,1,63.42,ios
u008253,treatment,13,1,133.93,ios
u008254,treatment,5,1,10.83,web
u008255,treatment,7,1,13.15,android
u008256,treatment,10,1,105.8,web
u008257,treatment,9,1,21.05,android
u008258,treatment,12,1,62.45,web
u008259,treatment,16,1,30.17,web
u008260,treatment,14,1,67.23,ios
u008261,treatment,5,1,21.92,web
u008262,treatment,7,0,88.71,web
u008263,treatment,4,0,12.85,web
u008264,treatment,10,1,61.32,ios
u008265,treatment,3,0,13.37,ios
u008266,treatment,9,0,35.74,web
u008267,treatment,6,0,35.38,ios
u008268,treatment,7,0,26.58,ios
u008269,treatment,8,1,43.71,web
u008270,treatment,17,1,55.28,android
u008271,treatment,6,1,18.98,web
u008272,treatment,8,0,23.82,ios
u008273,treatment,12,1,71.24,ios
u008274,treatment,9,0,27.12,android
u008275,treatment,9,1,25.03,web
u008276,treatment,5,1,21.73,android
u008277,treatment,8,1,39.73,ios
u008278,treatment,5,0,35.09,ios
u008279,treatment,15,1,164.89,web
u008280,treatment,13,0,56.42,web
u008281,treatment,11,0,61.17,ios
u008282,treatment,9,1,28.91,android
u008283,treatment,8,0,19.61,android
u008284,treatment,9,0,80.46,android
u008285,treatment,10,0,66.63,android
u008286,treatment,8,0,35.9,android
u008287,treatment,6,1,17.68,android
u008288,treatment,15,1,105.49,android
u008289,treatment,9,0,42.87,ios
u008290,treatment,11,0,29.99,android
u008291,treatment,7,1,68.23,web
u008292,treatment,4,0,16.98,web
u008293,treatment,6,1,20.8,android
u008294,treatment,7,1,42.31,web
u008295,treatment,11,0,48.08,ios
u008296,treatment,10,0,19.53,android
u008297,treatment,15,0,62.03,web
u008298,treatment,9,1,65.66,android
u008299,treatment,9,1,94.18,web
u008300,treatment,8,0,69.57,ios
u008301,treatment,5,0,22.22,web
u008302,treatment,7,1,16.37,ios
u008303,treatment,11,1,71.9,android
u008304,treatment,10,0,37.54,android
u008305,treatment,11,0,89.45,ios
u008306,treatment,6,1,20.09,ios
u008307,treatment,11,1,44.59,android
u008308,treatment,7,0,8.72,android
u008309,treatment,7,1,19.21,android
u008310,treatment,10,0,21.15,android
u008311,treatment,4,0,14.96,ios
u008312,treatment,10,1,28.44,android
u008313,treatment,6,0,27.19,android
u008314,treatment,7,1,54.52,web
u008315,treatment,10,1,34.94,web
u008316,treatment,12,1,79.87,android
u008317,treatment,10,0,42.46,ios
u008318,treatment,4,0,17.4,android
u008319,treatment,7,1,27.18,ios
u008320,treatment,8,1,20.45,ios
u008321,treatment,8,0,24.98,web
u008322,treatment,8,1,13.48,ios
u008323,treatment,13,0,56.29,android
u008324,treatment,6,0,17.54,ios
u008325,treatment,8,1,69.03,android
u008326,treatment,7,0,44.78,ios
u008327,treatment,11,1,31.88,web
u008328,treatment,9,0,57.24,android
u008329,treatment,5,0,27.09,ios
u008330,treatment,14,0,194.19,android
u008331,treatment,15,0,58.76,android
u008332,treatment,11,1,87.92,android
u008333,treatment,8,1,31.19,ios
u008334,treatment,9,0,19.44,ios
u008335,treatment,15,1,72.39,android
u008336,treatment,6,0,19.11,ios
u008337,treatment,7,0,14.86,web
u008338,treatment,17,1,44.05,ios
u008339,treatment,8,0,35.61,web
u008340,treatment,7,1,37.94,android
u008341,treatment,9,0,35.35,web
u008342,treatment,8,0,35.22,android
u008343,treatment,9,1,30.17,web
u008344,treatment,7,1,35.36,ios
u008345,treatment,13,1,87.39,web
u008346,treatment,16,1,100.41,android
u008347,treatment,11,0,21.4,web
u008348,treatment,9,1,43.03,ios
u008349,treatment,10,1,20.95,android
u008350,treatment,6,0,19.52,web
u008351,treatment,8,1,35.31,android
u008352,treatment,15,0,121.91,ios
u008353,treatment,8,0,41.31,ios
u008354,treatment,8,0,26.99,web
u008355,treatment,6,0,14.37,web
u008356,treatment,7,1,55.42,web
u008357,treatment,8,1,22.09,android
u008358,treatment,11,0,58.29,ios
u008359,treatment,10,1,43.29,android
u008360,treatment,6,0,28.58,android
u008361,treatment,10,1,78.3,android
u008362,treatment,9,0,71.09,web
u008363,treatment,17,0,88.54,android
u008364,treatment,7,0,18.21,ios
u008365,treatment,14,1,54.06,web
u008366,treatment,13,0,46.65,ios
u008367,treatment,7,0,18.43,android
u008368,treatment,7,1,20.66,ios
u008369,treatment,9,1,41.65,web
u008370,treatment,9,1,27.71,ios
u008371,treatment,7,1,31.83,web
u008372,treatment,10,0,11.81,ios
u008373,treatment,8,0,24.53,web
u008374,treatment,6,1,12.38,web
u008375,treatment,8,1,41.77,ios
u008376,treatment,12,0,38.77,ios
u008377,treatment,6,1,16.95,android
u008378,treatment,15,1,69.08,ios
u008379,treatment,10,1,45.35,android
u008380,treatment,8,1,12.44,ios
u008381,treatment,10,1,40.35,web
u008382,treatment,9,0,87.16,web
u008383,treatment,19,1,58.86,ios
u008384,treatment,6,1,41.95,ios
u008385,treatment,8,0,24.19,android
u008386,treatment,4,1,20.19,ios
u008387,treatment,5,1,25.87,web
u008388,treatment,2,1,18.55,ios
u008389,treatment,8,0,85.86,web
u008390,treatment,7,1,24.23,ios
u008391,treatment,5,1,16.66,ios
u008392,treatment,8,0,36.42,web
u008393,treatment,7,1,12.21,ios
u008394,treatment,6,0,7.09,android
u008395,treatment,10,1,49.17,android
u008396,treatment,10,1,45.83,android
u008397,treatment,12,1,46.09,web
u008398,treatment,7,1,15.21,web
u008399,treatment,9,1,23.25,android
u008400,treatment,10,1,25.43,web
u008401,treatment,9,0,56.27,android
u008402,treatment,12,0,68.8,ios
u008403,treatment,10,1,56.71,web
u008404,treatment,9,0,49.64,ios
u008405,treatment,4,0,18.17,ios
u008406,treatment,7,1,20.81,web
u008407,treatment,12,1,61.97,web
u008408,treatment,13,1,57.83,web
u008409,treatment,9,0,15.5,web
u008410,treatment,6,0,9.36,ios
u008411,treatment,8,0,18.55,android
u008412,treatment,6,0,67.98,web
u008413,treatment,7,0,15.57,ios
u008414,treatment,3,1,35.32,ios
u008415,treatment,4,1,12.8,android
u008416,treatment,10,1,35.96,android
u008417,treatment,11,1,38.72,android
u008418,treatment,8,0,17.31,web
u008419,treatment,8,1,52.26,web
u008420,treatment,9,1,41.36,ios
u008421,treatment,9,0,44.56,android
u008422,treatment,11,1,65.41,android
u008423,treatment,9,0,30.13,ios
u008424,treatment,16,1,46.99,android
u008425,treatment,5,0,26.98,android
u008426,treatment,8,1,23.25,ios
u008427,treatment,9,1,47.35,android
u008428,treatment,11,1,42.94,android
u008429,treatment,9,1,41.25,web
u008430,treatment,11,0,59.57,web
u008431,treatment,5,0,38.31,web
u008432,treatment,10,1,47.91,ios
u008433,treatment,8,0,17.61,android
u008434,treatment,9,1,65.86,android
u008435,treatment,12,0,49.76,web
u008436,treatment,9,1,24.36,android
u008437,treatment,10,0,84.03,android
u008438,treatment,8,1,130.33,ios
u008439,treatment,4,1,19.38,ios
u008440,treatment,5,1,16.46,android
u008441,treatment,10,1,42.44,web
u008442,treatment,7,0,7.78,ios
u008443,treatment,9,1,49.06,web
u008444,treatment,10,0,26.03,web
u008445,treatment,8,1,42.26,android
u008446,treatment,3,1,12.56,ios
u008447,treatment,6,1,21.26,web
u008448,treatment,7,1,43.26,ios
u008449,treatment,8,0,18.32,android
u008450,treatment,8,0,41.52,ios
u008451,treatment,9,0,19.58,ios
u008452,treatment,7,1,33.35,ios
u008453,treatment,10,1,72.51,web
u008454,treatment,9,0,76.82,android
u008455,treatment,12,0,50.81,web
u008456,treatment,8,1,19.79,android
u008457,treatment,8,1,65.06,ios
u008458,treatment,10,1,35.62,android
u008459,treatment,8,1,25.42,ios
u008460,treatment,8,1,36.78,ios
u008461,treatment,5,0,18.31,web
u008462,treatment,4,0,8.85,ios
u008463,treatment,9,0,69.49,android
u008464,treatment,8,1,19.83,web
u008465,treatment,9,1,29.32,android
u008466,treatment,7,0,39.89,web
u008467,treatment,10,1,27.05,ios
u008468,treatment,4,0,11.17,web
u008469,treatment,13,1,70.16,ios
u008470,treatment,12,0,78.19,android
u008471,treatment,12,1,37.55,android
u008472,treatment,12,1,43.04,ios
u008473,treatment,14,1,56.12,web
u008474,treatment,10,0,45.71,web
u008475,treatment,7,0,70.46,web
u008476,treatment,4,0,18.47,ios
u008477,treatment,16,0,56.63,web
u008478,treatment,13,1,126.84,web
u008479,treatment,8,1,56.75,android
u008480,treatment,7,0,20.57,web
u008481,treatment,8,1,53.19,android
u008482,treatment,13,0,71.63,web
u008483,treatment,15,0,21.57,android
u008484,treatment,14,1,58.82,android
u008485,treatment,7,0,21.85,ios
u008486,treatment,10,0,27.22,android
u008487,treatment,10,1,18.09,web
u008488,treatment,5,0,19.05,web
u008489,treatment,5,0,18.28,web
u008490,treatment,9,0,20.77,web
u008491,treatment,6,0,27.5,ios
u008492,treatment,10,0,48.98,web
u008493,treatment,6,1,40.77,web
u008494,treatment,15,1,24.44,web
u008495,treatment,15,0,58.15,web
u008496,treatment,3,1,11.42,ios
u008497,treatment,12,0,55.01,android
u008498,treatment,10,1,26.75,android
u008499,treatment,4,1,5.1,ios
u008500,treatment,7,0,29.94,web
u008501,treatment,9,1,40.03,ios
u008502,treatment,8,0,48.75,android
u008503,treatment,9,0,56.04,ios
u008504,treatment,7,1,12.89,android
u008505,treatment,9,1,56.01,ios
u008506,treatment,7,1,35.4,ios
u008507,treatment,6,1,34.97,android
u008508,treatment,4,1,38.68,android
u008509,treatment,9,1,18.06,web
u008510,treatment,11,1,39.76,android
u008511,treatment,5,1,35.15,ios
u008512,treatment,11,1,31.62,ios
u008513,treatment,9,1,57.74,web
u008514,treatment,10,1,44.38,android
u008515,treatment,4,0,13.53,web
u008516,treatment,7,1,43.24,android
u008517,treatment,6,0,28.99,android
u008518,treatment,14,1,53.82,ios
u008519,treatment,10,0,25.19,ios
u008520,treatment,6,1,61.75,web
u008521,treatment,7,0,22.28,ios
u008522,treatment,7,1,18.26,web
u008523,treatment,6,0,34.65,ios
u008524,treatment,4,1,16.85,ios
u008525,treatment,12,0,105.48,web
u008526,treatment,9,1,17.66,ios
u008527,treatment,6,0,41.67,ios
u008528,treatment,3,1,10.17,ios
u008529,treatment,10,1,83.44,android
u008530,treatment,8,1,88.69,web
u008531,treatment,5,1,29.89,android
u008532,treatment,9,0,30.74,web
u008533,treatment,5,0,24.55,web
u008534,treatment,9,1,57.92,ios
u008535,treatment,5,0,29.34,web
u008536,treatment,7,0,26.37,android
u008537,treatment,11,1,30.73,ios
u008538,treatment,7,1,25.21,ios
u008539,treatment,7,1,19.53,android
u008540,treatment,8,1,23.25,ios
u008541,treatment,11,1,27.26,android
u008542,treatment,11,0,33.97,android
u008543,treatment,9,1,70.04,ios
u008544,treatment,5,0,19.07,ios
u008545,treatment,5,0,22.61,android
u008546,treatment,7,0,63.3,android
u008547,treatment,12,1,45.59,android
u008548,treatment,7,0,38.16,ios
u008549,treatment,8,0,40.95,web
u008550,treatment,10,1,15.0,web
u008551,treatment,3,0,12.58,web
u008552,treatment,2,1,8.01,web
u008553,treatment,5,0,17.24,web
u008554,treatment,8,1,48.35,web
u008555,treatment,10,0,74.1,ios
u008556,treatment,9,0,59.07,web
u008557,treatment,9,0,52.04,ios
u008558,treatment,7,1,18.93,web
u008559,treatment,14,1,70.1,ios
u008560,treatment,9,0,47.16,web
u008561,treatment,9,0,49.45,ios
u008562,treatment,5,0,38.57,ios
u008563,treatment,9,1,36.51,ios
u008564,treatment,9,1,88.8,android
u008565,treatment,7,1,49.41,web
u008566,treatment,11,1,60.66,ios
u008567,treatment,3,1,5.91,ios
u008568,treatment,6,0,21.6,web
u008569,treatment,12,0,39.18,android
u008570,treatment,6,1,17.16,ios
u008571,treatment,5,1,10.93,ios
u008572,treatment,4,1,10.98,web
u008573,treatment,13,1,40.04,web
u008574,treatment,9,0,76.19,ios
u008575,treatment,3,0,12.02,ios
u008576,treatment,7,0,36.79,ios
u008577,treatment,10,1,14.45,android
u008578,treatment,10,1,38.0,android
u008579,treatment,15,0,76.9,web
u008580,treatment,17,1,103.34,web
u008581,treatment,11,0,59.65,android
u008582,treatment,9,1,20.22,ios
u008583,treatment,8,1,52.89,web
u008584,treatment,7,1,19.28,android
u008585,treatment,11,1,51.45,android
u008586,treatment,10,0,59.63,android
u008587,treatment,6,1,25.74,android
u008588,treatment,8,0,45.33,ios
u008589,treatment,2,0,11.43,web
u008590,treatment,8,1,59.58,web
u008591,treatment,12,1,77.92,ios
u008592,treatment,6,1,42.97,android
u008593,treatment,9,0,65.67,ios
u008594,treatment,12,0,30.52,web
u008595,treatment,10,1,35.53,android
u008596,treatment,4,0,26.03,web
u008597,treatment,8,0,24.38,web
u008598,treatment,7,1,49.48,android
u008599,treatment,6,0,21.92,android
u008600,treatment,7,1,52.39,web
u008601,treatment,10,0,86.28,web
u008602,treatment,8,0,41.7,ios
u008603,treatment,7,0,28.4,android
u008604,treatment,7,0,10.45,web
u008605,treatment,11,1,38.59,ios
u008606,treatment,7,1,15.76,web
u008607,treatment,5,1,32.41,android
u008608,treatment,12,0,38.28,ios
u008609,treatment,9,1,39.16,ios
u008610,treatment,7,0,22.23,ios
u008611,treatment,15,1,151.43,web
u008612,treatment,5,0,7.09,ios
u008613,treatment,7,1,37.1,ios
u008614,treatment,7,0,26.23,android
u008615,treatment,10,1,25.99,ios
u008616,treatment,14,0,88.06,ios
u008617,treatment,9,0,50.87,ios
u008618,treatment,7,1,27.2,ios
u008619,treatment,14,1,57.17,ios
u008620,treatment,6,1,21.92,ios
u008621,treatment,12,0,91.65,android
u008622,treatment,11,0,53.93,web
u008623,treatment,10,1,62.34,ios
u008624,treatment,7,0,124.51,android
u008625,treatment,10,1,82.34,ios
u008626,treatment,8,1,58.55,ios
u008627,treatment,11,0,118.83,android
u008628,treatment,10,1,48.09,android
u008629,treatment,3,0,5.46,ios
u008630,treatment,10,1,78.95,android
u008631,treatment,16,1,131.35,ios
u008632,treatment,12,1,52.3,android
u008633,treatment,11,0,60.94,ios
u008634,treatment,4,0,28.66,ios
u008635,treatment,7,0,13.18,android
u008636,treatment,11,0,40.37,web
u008637,treatment,12,1,58.76,android
u008638,treatment,8,1,73.59,android
u008639,treatment,8,1,107.7,ios
u008640,treatment,9,1,26.0,android
u008641,treatment,8,1,29.95,ios
u008642,treatment,11,1,48.25,android
u008643,treatment,3,1,11.99,ios
u008644,treatment,6,1,10.06,ios
u008645,treatment,10,0,27.52,ios
u008646,treatment,10,0,56.66,ios
u008647,treatment,10,1,46.18,ios
u008648,treatment,11,0,73.18,web
u008649,treatment,6,1,32.51,web
u008650,treatment,7,1,29.96,ios
u008651,treatment,4,1,10.36,ios
u008652,treatment,12,1,61.32,web
u008653,treatment,9,1,23.0,android
u008654,treatment,6,0,18.58,android
u008655,treatment,6,0,25.83,ios
u008656,treatment,12,1,29.78,android
u008657,treatment,9,1,54.46,ios
u008658,treatment,10,1,52.74,ios
u008659,treatment,13,0,37.18,ios
u008660,treatment,13,0,82.37,android
u008661,treatment,6,1,16.73,ios
u008662,treatment,5,1,18.77,ios
u008663,treatment,5,1,16.83,ios
u008664,treatment,8,0,52.98,web
u008665,treatment,9,1,70.15,ios
u008666,treatment,8,1,27.67,ios
u008667,treatment,9,0,89.92,ios
u008668,treatment,6,1,41.34,ios
u008669,treatment,10,0,48.69,web
u008670,treatment,10,0,29.56,android
u008671,treatment,8,1,30.93,web
u008672,treatment,8,0,57.87,web
u008673,treatment,12,1,99.41,web
u008674,treatment,11,1,68.38,ios
u008675,treatment,8,0,25.87,android
u008676,treatment,11,1,57.76,web
u008677,treatment,14,0,51.83,ios
u008678,treatment,10,1,18.11,android
u008679,treatment,8,0,54.38,web
u008680,treatment,6,1,39.42,ios
u008681,treatment,11,1,39.55,android
u008682,treatment,17,1,35.09,web
u008683,treatment,9,1,21.05,web
u008684,treatment,12,0,25.11,ios
u008685,treatment,10,1,44.83,android
u008686,treatment,7,0,22.64,android
u008687,treatment,13,1,93.56,web
u008688,treatment,5,1,8.75,ios
u008689,treatment,11,1,47.52,web
u008690,treatment,13,0,71.76,ios
u008691,treatment,8,1,26.04,ios
u008692,treatment,13,1,65.86,android
u008693,treatment,11,1,28.42,web
u008694,treatment,5,0,50.05,web
u008695,treatment,10,1,27.01,web
u008696,treatment,4,0,37.7,ios
u008697,treatment,7,1,15.76,android
u008698,treatment,9,0,43.89,ios
u008699,treatment,5,0,16.91,android
u008700,treatment,7,1,35.71,web
u008701,treatment,11,1,64.16,android
u008702,treatment,5,1,27.88,android
u008703,treatment,7,0,21.78,web
u008704,treatment,9,1,26.62,web
u008705,treatment,12,1,37.15,ios
u008706,treatment,8,0,20.2,ios
u008707,treatment,11,0,87.95,android
u008708,treatment,7,1,46.61,ios
u008709,treatment,10,1,33.12,web
u008710,treatment,10,0,54.24,android
u008711,treatment,9,1,31.76,ios
u008712,treatment,10,0,26.62,android
u008713,treatment,6,1,34.34,android
u008714,treatment,6,1,13.06,web
u008715,treatment,13,0,32.88,ios
u008716,treatment,12,1,53.4,android
u008717,treatment,11,0,63.62,web
u008718,treatment,12,0,47.96,web
u008719,treatment,9,0,48.1,android
u008720,treatment,10,0,46.5,ios
u008721,treatment,6,0,19.1,ios
u008722,treatment,8,1,30.3,android
u008723,treatment,11,0,42.0,web
u008724,treatment,10,1,79.87,ios
u008725,treatment,4,0,24.3,android
u008726,treatment,13,1,70.52,android
u008727,treatment,12,1,110.21,android
u008728,treatment,10,0,135.24,ios
u008729,treatment,8,1,64.92,web
u008730,treatment,8,1,65.68,web
u008731,treatment,9,1,54.71,web
u008732,treatment,11,0,90.26,ios
u008733,treatment,6,1,46.61,android
u008734,treatment,6,1,22.2,android
